port,pkt_seq,original_event_id,tail_flit,head_inject_req_ps,head_ingress_ack_ps,tail_egress_req_ps,tail_capture_ps,per_dest_latency_ns,tmax_component_ns
36,5106,5106,53f2941,715051,715385,727985,728085,12.600000,12.934000
36,6013,6013,577d943,764051,764385,835004,835104,70.619000,70.953000
36,8357,8357,60a5943,928446,928780,943871,943971,15.091000,15.425000
36,4130,4130,5022940,903051,903377,993975,994075,90.598000,90.924000
36,5236,5236,5474942,980051,980377,1010547,1010647,30.170000,30.496000
36,4876,4876,530c941,1065949,1066275,1113834,1113934,47.559000,47.885000
36,7128,7128,5bd8942,1231189,1231523,1244395,1244495,12.872000,13.206000
36,4690,4690,5252940,1226051,1226377,1255402,1255502,29.025000,29.351000
36,5173,5173,5435941,1237051,1237377,1279584,1279684,42.207000,42.533000
36,7086,7086,5bae941,1438051,1438385,1449094,1449194,10.709000,11.043000
36,9370,9370,649a942,1423051,1423377,1484861,1484961,61.484000,61.810000
36,9958,9958,66e6941,1521051,1521385,1532205,1532305,10.820000,11.154000
36,10213,10213,67e5943,1614051,1614377,1630257,1630357,15.880000,16.206000
36,6590,6590,59be940,1822051,1822377,1841107,1841207,18.730000,19.056000
36,9388,9388,64ac942,1840051,1840385,1848665,1848765,8.280000,8.614000
36,9150,9150,63be941,1912439,1912765,1936359,1936459,23.594000,23.920000
36,8418,8418,60e2940,2221051,2221377,2240145,2240245,18.768000,19.094000
36,10729,10729,69e9941,2305051,2305385,2317114,2317214,11.729000,12.063000
37,331,331,414b940,24051,24385,35451,35551,11.066000,11.400000
37,466,466,41d2943,48051,48385,61156,61256,12.771000,13.105000
37,231,231,40e7940,49051,49377,66655,66755,17.278000,17.604000
37,518,518,4206943,48051,48377,72155,72255,23.778000,24.104000
37,57,57,4039942,165051,165385,172786,172886,7.401000,7.735000
37,453,453,41c5942,212051,212377,234639,234739,22.262000,22.588000
37,2519,2519,49d7941,230051,230377,238784,238884,8.407000,8.733000
37,1050,1050,441a941,202051,202385,247762,247862,45.377000,45.711000
37,1255,1255,44e7942,241051,241377,253206,253306,11.829000,12.155000
37,1654,1654,4676941,234051,234377,258714,258814,24.337000,24.663000
37,1053,1053,441d943,235051,235377,264218,264318,28.841000,29.167000
37,1464,1464,45b8941,262051,262385,296406,296506,34.021000,34.355000
37,996,996,43e4943,287051,287377,303592,303692,16.215000,16.541000
37,961,961,43c1942,316051,316377,321157,321257,4.780000,5.106000
37,2966,2966,4b96943,352051,352377,372743,372843,20.366000,20.692000
37,2111,2111,483f943,440051,440377,447712,447812,7.335000,7.661000
37,3505,3505,4db1942,450362,450688,478543,478643,27.855000,28.181000
37,5065,5065,53c9942,489018,489352,550057,550157,60.705000,61.039000
