port,pkt_seq,original_event_id,tail_flit,head_inject_req_ps,head_ingress_ack_ps,tail_egress_req_ps,tail_capture_ps,per_dest_latency_ns,tmax_component_ns
7,354,354,4162961,1021051,1021385,1033362,1033462,11.977000,12.311000
8,202,202,40ca960,30051,30385,48683,48783,18.298000,18.632000
8,90,90,405a961,40051,40385,54425,54525,14.040000,14.374000
8,381,381,417d962,32050,32385,66945,67045,34.560000,34.895000
8,118,118,4076961,60051,60385,71466,71566,11.081000,11.415000
8,219,219,40db960,50051,50377,76325,76425,25.948000,26.274000
8,225,225,40e1962,29051,29385,82131,82231,52.746000,53.080000
8,390,390,4186960,92051,92377,104360,104460,11.983000,12.309000
8,237,237,40ed963,66051,66385,115617,115717,49.232000,49.566000
8,336,336,4150960,90051,90385,127100,127200,36.715000,37.049000
8,147,147,4093963,118051,118377,132879,132979,14.502000,14.828000
8,337,337,4151962,35051,35377,138635,138735,103.258000,103.584000
8,80,80,4050962,123051,123385,144414,144514,21.029000,21.363000
8,13,13,400d962,86051,86385,151592,151692,65.207000,65.541000
8,0,0,4000963,147051,147385,157371,157471,9.986000,10.320000
8,99,99,4063961,85051,85385,165480,165580,80.095000,80.429000
8,123,123,407b960,143051,143385,171259,171359,27.874000,28.208000
8,174,174,40ae963,173051,173385,179643,179743,6.258000,6.592000
8,87,87,4057963,176051,176377,184513,184613,8.136000,8.462000
8,327,327,4147960,82051,82385,189361,189461,106.976000,107.310000
8,205,205,40cd961,187051,187377,205601,205701,18.224000,18.550000
8,306,306,4132962,197051,197385,214594,214694,17.209000,17.543000
8,162,162,40a2961,93051,93385,219615,219715,126.230000,126.564000
8,399,399,418f961,243051,243385,251978,252078,8.593000,8.927000
8,254,254,40fe962,251051,251377,282375,282475,30.998000,31.324000
8,183,183,40b7962,279051,279377,288230,288330,8.853000,9.179000
8,75,75,404b963,179051,179377,294037,294137,114.660000,114.986000
8,63,63,403f961,292051,292377,323541,323641,31.164000,31.490000
8,207,207,40cf961,310051,310385,328072,328172,17.687000,18.021000
8,262,262,4106963,279051,279377,332914,333014,53.537000,53.863000
8,105,105,4069960,318051,318385,344881,344981,26.496000,26.830000
8,210,210,40d2962,287051,287377,350667,350767,63.290000,63.616000
8,375,375,4177962,353051,353377,365493,365593,12.116000,12.442000
8,70,70,4046960,194051,194377,371272,371372,176.895000,177.221000
8,81,81,4051961,166051,166385,427020,427120,260.635000,260.969000
8,270,270,410e962,477051,477377,483824,483924,6.447000,6.773000
8,61,61,403d961,422051,422385,499427,499527,77.042000,77.376000
8,182,182,40b6961,472051,472377,506469,506569,34.092000,34.418000
8,297,297,4129963,493051,493377,522810,522910,29.433000,29.759000
8,188,188,40bc961,529051,529377,541346,541446,11.969000,12.295000
8,217,217,40d9961,406892,407218,579629,579729,172.411000,172.737000
8,357,357,4165962,615051,615377,621786,621886,6.409000,6.735000
8,321,321,4141961,693051,693377,699753,699853,6.376000,6.702000
8,186,186,40ba960,771051,771377,783383,783483,12.006000,12.332000
8,396,396,418c960,856051,856385,868429,868529,12.044000,12.378000
8,354,354,4162961,1021051,1021385,1029916,1030017,8.531000,8.865000
9,202,202,40ca960,30051,30385,48683,48783,18.298000,18.632000
9,118,118,4076961,60051,60385,68639,68739,8.254000,8.588000
9,337,337,4151962,35051,35377,138635,138735,103.258000,103.584000
9,80,80,4050962,123051,123385,144414,144514,21.029000,21.363000
9,13,13,400d962,86051,86385,151592,151692,65.207000,65.541000
9,205,205,40cd961,187051,187377,205591,205691,18.214000,18.540000
9,254,254,40fe962,251051,251377,282346,282446,30.969000,31.295000
9,262,262,4106963,279051,279377,329333,329433,49.956000,50.282000
9,70,70,4046960,194051,194377,371267,371367,176.890000,177.216000
9,61,61,403d961,422051,422385,499417,499517,77.032000,77.366000
9,182,182,40b6961,472051,472377,506464,506564,34.087000,34.413000
9,188,188,40bc961,529051,529377,541328,541428,11.951000,12.277000
9,217,217,40d9961,406892,407218,579632,579732,172.414000,172.740000
10,80,80,4050962,123051,123385,141960,142060,18.575000,18.909000
10,254,254,40fe962,251051,251377,282291,282391,30.914000,31.240000
10,182,182,40b6961,472051,472377,506420,506520,34.043000,34.369000
10,188,188,40bc961,529051,529377,541296,541396,11.919000,12.245000
11,80,80,4050962,123051,123385,141960,142060,18.575000,18.909000
11,254,254,40fe962,251051,251377,282291,282391,30.914000,31.240000
11,182,182,40b6961,472051,472377,506420,506520,34.043000,34.369000
11,188,188,40bc961,529051,529377,541296,541396,11.919000,12.245000
20,5,5,4005963,42051,42385,48719,48819,6.334000,6.668000
20,227,227,40e3960,39051,39377,82940,83040,43.563000,43.889000
20,53,53,4035962,85051,85385,132797,132897,47.412000,47.746000
20,80,80,4050962,123051,123385,160029,160129,36.644000,36.978000
20,137,137,4089962,199051,199377,314171,314271,114.794000,115.120000
20,254,254,40fe962,251051,251377,379886,379986,128.509000,128.835000
20,182,182,40b6961,472051,472377,501046,501146,28.669000,28.995000
20,188,188,40bc961,529051,529377,535719,535819,6.342000,6.668000
20,260,260,4104960,729051,729377,741345,741445,11.968000,12.294000
21,5,5,4005963,42051,42385,48715,48815,6.330000,6.664000
21,227,227,40e3960,39051,39377,82936,83036,43.559000,43.885000
21,53,53,4035962,85051,85385,132793,132893,47.408000,47.742000
21,80,80,4050962,123051,123385,160025,160125,36.640000,36.974000
21,137,137,4089962,199051,199377,314167,314267,114.790000,115.116000
21,254,254,40fe962,251051,251377,379886,379986,128.509000,128.835000
21,182,182,40b6961,472051,472377,501042,501142,28.665000,28.991000
21,188,188,40bc961,529051,529377,535715,535815,6.338000,6.664000
21,260,260,4104960,729051,729377,741341,741441,11.964000,12.290000
22,5,5,4005963,42051,42385,46341,46441,3.956000,4.290000
22,337,337,4151962,35051,35377,57055,57155,21.678000,22.004000
22,112,112,4070963,34051,34385,65398,65499,31.013000,31.347000
22,227,227,40e3960,39051,39377,82994,83094,43.617000,43.943000
22,19,19,4013963,71051,71377,88724,88824,17.347000,17.673000
22,202,202,40ca960,30051,30385,94612,94712,64.227000,64.561000
22,13,13,400d962,86051,86385,99156,99256,12.771000,13.105000
22,53,53,4035962,85051,85385,132833,132933,47.448000,47.782000
22,79,79,404f961,128051,128384,138631,138731,10.247000,10.580000
22,130,130,4082962,138051,138385,150219,150319,11.834000,12.168000
22,80,80,4050962,123051,123385,161890,161990,38.505000,38.839000
22,118,118,4076961,60051,60385,184992,185092,124.607000,124.941000
22,334,334,414e963,172051,172385,190822,190922,18.437000,18.771000
22,31,31,401f960,153051,153385,219681,219781,66.296000,66.630000
22,262,262,4106963,279051,279377,290757,290857,11.380000,11.706000
22,137,137,4089962,199051,199377,314212,314312,114.835000,115.161000
22,211,211,40d3962,315051,315385,319408,319508,4.023000,4.357000
22,70,70,4046960,194051,194377,324047,324147,129.670000,129.996000
22,301,301,412d960,312051,312377,337873,337973,25.496000,25.822000
22,205,205,40cd961,187051,187377,364585,364685,177.208000,177.534000
22,91,91,405b960,294051,294377,375283,375383,80.906000,81.232000
22,254,254,40fe962,251051,251377,379880,379980,128.503000,128.829000
22,283,283,411b962,460051,460377,464375,464475,3.998000,4.324000
22,61,61,403d961,422051,422385,495061,495161,72.676000,73.010000
22,182,182,40b6961,472051,472377,501048,501148,28.671000,28.997000
22,188,188,40bc961,529051,529377,535716,535816,6.339000,6.665000
22,217,217,40d9961,406892,407218,547375,547475,140.157000,140.483000
22,157,157,409d961,597051,597385,609391,609491,12.006000,12.340000
22,260,260,4104960,729051,729377,741375,741475,11.998000,12.324000
23,225,225,40e1962,29051,29385,35787,35887,6.402000,6.736000
23,5,5,4005963,42051,42385,46684,46784,4.299000,4.633000
23,90,90,405a961,40051,40385,51315,51415,10.930000,11.264000
23,337,337,4151962,35051,35377,57045,57145,21.668000,21.994000
23,112,112,4070963,34051,34385,65386,65486,31.001000,31.335000
23,381,381,417d962,32050,32385,71424,71524,39.039000,39.374000
23,219,219,40db960,50051,50377,77156,77256,26.779000,27.105000
23,227,227,40e3960,39051,39377,82984,83084,43.607000,43.933000
23,19,19,4013963,71051,71377,88711,88811,17.334000,17.660000
23,202,202,40ca960,30051,30385,94602,94702,64.217000,64.551000
23,13,13,400d962,86051,86385,99135,99235,12.750000,13.084000
23,237,237,40ed963,66051,66385,103994,104094,37.609000,37.943000
23,327,327,4147960,82051,82385,109794,109894,27.409000,27.743000
23,336,336,4150960,90051,90385,115547,115647,25.162000,25.496000
23,147,147,4093963,118051,118377,126922,127022,8.545000,8.871000
23,53,53,4035962,85051,85385,132832,132932,47.447000,47.781000
23,79,79,404f961,128051,128384,138609,138709,10.225000,10.558000
23,130,130,4082962,138051,138385,150218,150318,11.833000,12.167000
23,390,390,4186960,92051,92377,156073,156173,63.696000,64.022000
23,80,80,4050962,123051,123385,161826,161926,38.441000,38.775000
23,123,123,407b960,143051,143385,167649,167749,24.264000,24.598000
23,99,99,4063961,85051,85385,173402,173502,88.017000,88.351000
23,118,118,4076961,60051,60385,184981,185081,124.596000,124.930000
23,334,334,414e963,172051,172385,190758,190858,18.373000,18.707000
23,0,0,4000963,147051,147385,196581,196681,49.196000,49.530000
23,306,306,4132962,197051,197385,211258,211358,13.873000,14.207000
23,31,31,401f960,153051,153385,219670,219770,66.285000,66.619000
23,162,162,40a2961,93051,93385,224179,224279,130.794000,131.128000
23,399,399,418f961,243051,243385,255407,255507,12.022000,12.356000
23,262,262,4106963,279051,279377,290699,290799,11.322000,11.648000
23,137,137,4089962,199051,199377,314187,314287,114.810000,115.136000
23,183,183,40b7962,279051,279377,318678,318778,39.301000,39.627000
23,211,211,40d3962,315051,315385,323109,323209,7.724000,8.058000
23,70,70,4046960,194051,194377,327796,327896,133.419000,133.745000
23,207,207,40cf961,310051,310385,332357,332457,21.972000,22.306000
23,301,301,412d960,312051,312377,337922,338022,25.545000,25.871000
23,105,105,4069960,318051,318385,343491,343591,25.106000,25.440000
23,174,174,40ae963,173051,173385,349090,349190,175.705000,176.039000
23,81,81,4051961,166051,166385,353999,354099,187.614000,187.948000
23,210,210,40d2962,287051,287377,359788,359888,72.411000,72.737000
23,205,205,40cd961,187051,187377,364619,364719,177.242000,177.568000
23,375,375,4177962,353051,353377,369479,369579,16.102000,16.428000
23,87,87,4057963,176051,176377,374022,374122,197.645000,197.971000
23,91,91,405b960,294051,294377,378916,379016,84.539000,84.865000
23,254,254,40fe962,251051,251377,383477,383577,132.100000,132.426000
23,63,63,403f961,292051,292377,388337,388437,95.960000,96.286000
23,283,283,411b962,460051,460377,464354,464454,3.977000,4.303000
23,75,75,404b963,179051,179377,481390,481490,302.013000,302.339000
23,270,270,410e962,477051,477377,489277,489377,11.900000,12.226000
23,61,61,403d961,422051,422385,495051,495151,72.666000,73.000000
23,182,182,40b6961,472051,472377,501035,501135,28.658000,28.984000
23,297,297,4129963,493051,493377,526290,526390,32.913000,33.239000
23,188,188,40bc961,529051,529377,535676,535776,6.299000,6.625000
23,217,217,40d9961,406892,407218,547340,547440,140.122000,140.448000
23,157,157,409d961,597051,597385,609351,609451,11.966000,12.300000
23,357,357,4165962,615051,615377,627134,627234,11.757000,12.083000
23,321,321,4141961,693051,693377,705420,705520,12.043000,12.369000
23,260,260,4104960,729051,729377,741386,741486,12.009000,12.335000
23,186,186,40ba960,771051,771377,777723,777823,6.346000,6.672000
23,396,396,418c960,856051,856385,862690,862790,6.305000,6.639000
23,354,354,4162961,1021051,1021385,1033415,1033514,12.030000,12.364000
24,112,112,4070963,34051,34385,42945,43045,8.560000,8.894000
24,202,202,40ca960,30051,30385,48636,48736,18.251000,18.585000
24,90,90,405a961,40051,40385,54428,54528,14.043000,14.377000
24,227,227,40e3960,39051,39377,58920,59020,19.543000,19.869000
24,381,381,417d962,32050,32385,66934,67034,34.549000,34.884000
24,118,118,4076961,60051,60385,71444,71544,11.059000,11.393000
24,219,219,40db960,50051,50377,76270,76370,25.893000,26.219000
24,225,225,40e1962,29051,29385,82060,82160,52.675000,53.009000
24,5,5,4005963,42051,42385,87294,87394,44.909000,45.243000
24,19,19,4013963,71051,71377,92141,92241,20.764000,21.090000
24,390,390,4186960,92051,92377,104364,104464,11.987000,12.313000
24,237,237,40ed963,66051,66385,115621,115721,49.236000,49.570000
24,336,336,4150960,90051,90385,127104,127204,36.719000,37.053000
24,147,147,4093963,118051,118377,132883,132983,14.506000,14.832000
24,337,337,4151962,35051,35377,138639,138739,103.262000,103.588000
24,80,80,4050962,123051,123385,144418,144518,21.033000,21.367000
24,13,13,400d962,86051,86385,151596,151696,65.211000,65.545000
24,0,0,4000963,147051,147385,157375,157475,9.990000,10.324000
24,99,99,4063961,85051,85385,165484,165584,80.099000,80.433000
24,123,123,407b960,143051,143385,171263,171363,27.878000,28.212000
24,174,174,40ae963,173051,173385,179643,179743,6.258000,6.592000
24,87,87,4057963,176051,176377,184508,184608,8.131000,8.457000
24,334,334,414e963,172051,172385,189145,189245,16.760000,17.094000
24,327,327,4147960,82051,82385,194012,194112,111.627000,111.961000
24,205,205,40cd961,187051,187377,205641,205741,18.264000,18.590000
24,306,306,4132962,197051,197385,214543,214643,17.158000,17.492000
24,162,162,40a2961,93051,93385,219595,219695,126.210000,126.544000
24,53,53,4035962,85051,85385,226963,227063,141.578000,141.912000
24,79,79,404f961,128051,128384,232687,232787,104.303000,104.636000
24,130,130,4082962,138051,138385,238445,238545,100.060000,100.394000
24,399,399,418f961,243051,243385,251902,252002,8.517000,8.851000
24,254,254,40fe962,251051,251377,282347,282447,30.970000,31.296000
24,183,183,40b7962,279051,279377,288154,288254,8.777000,9.103000
24,75,75,404b963,179051,179377,294009,294109,114.632000,114.958000
24,137,137,4089962,199051,199377,317751,317851,118.374000,118.700000
24,63,63,403f961,292051,292377,323509,323609,31.132000,31.458000
24,207,207,40cf961,310051,310385,328043,328143,17.658000,17.992000
24,262,262,4106963,279051,279377,332910,333010,53.533000,53.859000
24,31,31,401f960,153051,153385,338743,338843,185.358000,185.692000
24,105,105,4069960,318051,318385,344865,344965,26.480000,26.814000
24,210,210,40d2962,287051,287377,350699,350799,63.322000,63.648000
24,375,375,4177962,353051,353377,365477,365577,12.100000,12.426000
24,70,70,4046960,194051,194377,371304,371404,176.927000,177.253000
24,301,301,412d960,312051,312377,379584,379684,67.207000,67.533000
24,81,81,4051961,166051,166385,427060,427160,260.675000,261.009000
24,91,91,405b960,294051,294377,462699,462799,168.322000,168.648000
24,283,283,411b962,460051,460377,472391,472491,12.014000,12.340000
24,270,270,410e962,477051,477377,483820,483920,6.443000,6.769000
24,61,61,403d961,422051,422385,499387,499487,77.002000,77.336000
24,182,182,40b6961,472051,472377,506465,506565,34.088000,34.414000
24,297,297,4129963,493051,493377,522771,522871,29.394000,29.720000
24,188,188,40bc961,529051,529377,541342,541442,11.965000,12.291000
24,211,211,40d3962,315051,315385,558152,558252,242.767000,243.101000
24,217,217,40d9961,406892,407218,579633,579733,172.415000,172.741000
24,157,157,409d961,597051,597385,605818,605918,8.433000,8.767000
24,357,357,4165962,615051,615377,621782,621882,6.405000,6.731000
24,321,321,4141961,693051,693377,699713,699813,6.336000,6.662000
24,260,260,4104960,729051,729377,737819,737919,8.442000,8.768000
24,186,186,40ba960,771051,771377,783387,783487,12.010000,12.336000
24,396,396,418c960,856051,856385,868433,868533,12.048000,12.382000
24,354,354,4162961,1021051,1021385,1029921,1030021,8.536000,8.870000
25,112,112,4070963,34051,34385,42941,43041,8.556000,8.890000
25,202,202,40ca960,30051,30385,48632,48732,18.247000,18.581000
25,227,227,40e3960,39051,39377,57524,57624,18.147000,18.473000
25,118,118,4076961,60051,60385,68627,68727,8.242000,8.576000
25,5,5,4005963,42051,42385,87294,87394,44.909000,45.243000
25,19,19,4013963,71051,71377,92136,92236,20.759000,21.085000
25,337,337,4151962,35051,35377,138635,138735,103.258000,103.584000
25,80,80,4050962,123051,123385,144414,144514,21.029000,21.363000
25,13,13,400d962,86051,86385,151592,151692,65.207000,65.541000
25,334,334,414e963,172051,172385,185225,185325,12.840000,13.174000
25,205,205,40cd961,187051,187377,205567,205667,18.190000,18.516000
25,53,53,4035962,85051,85385,226926,227026,141.541000,141.875000
25,79,79,404f961,128051,128384,232693,232793,104.309000,104.642000
25,130,130,4082962,138051,138385,238408,238508,100.023000,100.357000
25,254,254,40fe962,251051,251377,282309,282409,30.932000,31.258000
25,137,137,4089962,199051,199377,317706,317806,118.329000,118.655000
25,262,262,4106963,279051,279377,329309,329409,49.932000,50.258000
25,31,31,401f960,153051,153385,338670,338770,185.285000,185.619000
25,70,70,4046960,194051,194377,371230,371330,176.853000,177.179000
25,301,301,412d960,312051,312377,379515,379615,67.138000,67.464000
25,91,91,405b960,294051,294377,462750,462850,168.373000,168.699000
25,283,283,411b962,460051,460377,472421,472521,12.044000,12.370000
25,61,61,403d961,422051,422385,499378,499478,76.993000,77.327000
25,182,182,40b6961,472051,472377,506451,506551,34.074000,34.400000
25,188,188,40bc961,529051,529377,541341,541441,11.964000,12.290000
25,211,211,40d3962,315051,315385,558182,558282,242.797000,243.131000
25,217,217,40d9961,406892,407218,579632,579732,172.414000,172.740000
25,157,157,409d961,597051,597385,605848,605948,8.463000,8.797000
25,260,260,4104960,729051,729377,737818,737918,8.441000,8.767000
26,227,227,40e3960,39051,39377,57524,57624,18.147000,18.473000
26,5,5,4005963,42051,42385,87249,87349,44.864000,45.198000
26,80,80,4050962,123051,123385,141964,142064,18.579000,18.913000
26,53,53,4035962,85051,85385,226902,227002,141.517000,141.851000
26,254,254,40fe962,251051,251377,282294,282394,30.917000,31.243000
26,137,137,4089962,199051,199377,317689,317789,118.312000,118.638000
26,182,182,40b6961,472051,472377,506424,506524,34.047000,34.373000
26,188,188,40bc961,529051,529377,541300,541400,11.923000,12.249000
26,260,260,4104960,729051,729377,737778,737878,8.401000,8.727000
27,227,227,40e3960,39051,39377,57524,57624,18.147000,18.473000
27,5,5,4005963,42051,42385,87249,87349,44.864000,45.198000
27,80,80,4050962,123051,123385,141960,142060,18.575000,18.909000
27,53,53,4035962,85051,85385,226898,226998,141.513000,141.847000
27,254,254,40fe962,251051,251377,282290,282390,30.913000,31.239000
27,137,137,4089962,199051,199377,317685,317785,118.308000,118.634000
27,182,182,40b6961,472051,472377,506420,506520,34.043000,34.369000
27,188,188,40bc961,529051,529377,541296,541396,11.919000,12.245000
27,260,260,4104960,729051,729377,737774,737874,8.397000,8.723000
36,86,86,4056960,20051,20385,28846,28946,8.461000,8.795000
36,5,5,4005963,42051,42385,48716,48816,6.331000,6.665000
36,227,227,40e3960,39051,39377,82991,83091,43.614000,43.940000
36,53,53,4035962,85051,85385,132798,132898,47.413000,47.747000
36,89,89,4059963,109051,109385,167646,167746,58.261000,58.595000
36,95,95,405f960,221051,221377,229602,229702,8.225000,8.551000
36,137,137,4089962,199051,199377,314185,314285,114.808000,115.134000
36,260,260,4104960,729051,729377,741419,741519,12.042000,12.368000
37,86,86,4056960,20051,20385,28846,28946,8.461000,8.795000
37,5,5,4005963,42051,42385,48716,48816,6.331000,6.665000
37,227,227,40e3960,39051,39377,82991,83091,43.614000,43.940000
37,53,53,4035962,85051,85385,132798,132898,47.413000,47.747000
37,89,89,4059963,109051,109385,167646,167746,58.261000,58.595000
37,95,95,405f960,221051,221377,229602,229702,8.225000,8.551000
37,137,137,4089962,199051,199377,314185,314285,114.808000,115.134000
37,260,260,4104960,729051,729377,741419,741519,12.042000,12.368000
38,86,86,4056960,20051,20385,28842,28942,8.457000,8.791000
38,223,223,40df962,22051,22385,33333,33433,10.948000,11.282000
38,28,28,401c960,25051,25385,48146,48246,22.761000,23.095000
38,5,5,4005963,42051,42385,53948,54048,11.563000,11.897000
38,337,337,4151962,35051,35377,65544,65644,30.167000,30.493000
38,112,112,4070963,34051,34385,71353,71453,36.968000,37.302000
38,227,227,40e3960,39051,39377,88722,88822,49.345000,49.671000
38,19,19,4013963,71051,71377,94531,94631,23.154000,23.480000
38,13,13,400d962,86051,86385,99017,99117,12.632000,12.966000
38,202,202,40ca960,30051,30385,103815,103915,73.430000,73.764000
38,1,1,4001963,41051,41385,126986,127086,85.601000,85.935000
38,79,79,404f961,128051,128384,138458,138558,10.074000,10.407000
38,53,53,4035962,85051,85385,144280,144380,58.895000,59.229000
38,89,89,4059963,109051,109385,173179,173279,63.794000,64.128000
38,130,130,4082962,138051,138385,179001,179101,40.616000,40.950000
38,118,118,4076961,60051,60385,190577,190677,130.192000,130.526000
38,334,334,414e963,172051,172385,196380,196480,23.995000,24.329000
38,31,31,401f960,153051,153385,219586,219686,66.201000,66.535000
38,95,95,405f960,221051,221377,229771,229871,8.394000,8.720000
38,106,106,406a961,243051,243385,256756,256856,13.371000,13.705000
38,262,262,4106963,279051,279377,290701,290801,11.324000,11.650000
38,10,10,400a960,305051,305385,314013,314113,8.628000,8.962000
38,137,137,4089962,199051,199377,319831,319931,120.454000,120.780000
38,70,70,4046960,194051,194377,329201,329301,134.824000,135.150000
38,211,211,40d3962,315051,315385,333764,333864,18.379000,18.713000
38,301,301,412d960,312051,312377,342990,343090,30.613000,30.939000
38,205,205,40cd961,187051,187377,364640,364740,177.263000,177.589000
38,91,91,405b960,294051,294377,387533,387633,93.156000,93.482000
38,283,283,411b962,460051,460377,466779,466879,6.402000,6.728000
38,61,61,403d961,422051,422385,495155,495255,72.770000,73.104000
38,238,238,40ee961,288051,288377,506951,507051,218.574000,218.900000
38,217,217,40d9961,406892,407218,547361,547461,140.143000,140.469000
38,157,157,409d961,597051,597385,609364,609464,11.979000,12.313000
38,260,260,4104960,729051,729377,741414,741514,12.037000,12.363000
39,86,86,4056960,20051,20385,28842,28942,8.457000,8.791000
39,223,223,40df962,22051,22385,33334,33434,10.949000,11.283000
39,225,225,40e1962,29051,29385,37733,37833,8.348000,8.682000
39,28,28,401c960,25051,25385,48169,48269,22.784000,23.118000
39,5,5,4005963,42051,42385,53995,54095,11.610000,11.944000
39,337,337,4151962,35051,35377,65567,65667,30.190000,30.516000
39,112,112,4070963,34051,34385,71400,71500,37.015000,37.349000
39,381,381,417d962,32050,32385,77156,77256,44.771000,45.106000
39,219,219,40db960,50051,50377,82989,83089,32.612000,32.938000
39,227,227,40e3960,39051,39377,88745,88845,49.368000,49.694000
39,19,19,4013963,71051,71377,94578,94678,23.201000,23.527000
39,13,13,400d962,86051,86385,99088,99188,12.703000,13.037000
39,202,202,40ca960,30051,30385,103936,104036,73.551000,73.885000
39,237,237,40ed963,66051,66385,109718,109818,43.333000,43.667000
39,327,327,4147960,82051,82385,115459,115559,33.074000,33.408000
39,336,336,4150960,90051,90385,121241,121341,30.856000,31.190000
39,1,1,4001963,41051,41385,126982,127082,85.597000,85.931000
39,79,79,404f961,128051,128384,138532,138632,10.148000,10.481000
39,53,53,4035962,85051,85385,144328,144428,58.943000,59.277000
39,90,90,405a961,40051,40385,150103,150203,109.718000,110.052000
39,147,147,4093963,118051,118377,155899,155999,37.522000,37.848000
39,390,390,4186960,92051,92377,161678,161778,69.301000,69.627000
39,123,123,407b960,143051,143385,167474,167574,24.089000,24.423000
39,89,89,4059963,109051,109385,173253,173353,63.868000,64.202000
39,130,130,4082962,138051,138385,179049,179149,40.664000,40.998000
39,99,99,4063961,85051,85385,184828,184928,99.443000,99.777000
39,118,118,4076961,60051,60385,190624,190724,130.239000,130.573000
39,334,334,414e963,172051,172385,196403,196503,24.018000,24.352000
39,0,0,4000963,147051,147385,207951,208051,60.566000,60.900000
