nodes,experiment,paper_label,mode,x_name,x_value,metric,value,unit,eligibility,source_file,source_design,source_case,source_run_id
64,unicast64_shared_scan,Mesh,BC,offered_mflit_s_per_port,538.050964,delivered_throughput,67.256371,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,FM64,TOPO-BC_n64_s202701_m700_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,UR (Async),offered_mflit_s_per_port,547.477225,delivered_throughput,212.760599,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,FM64,TOPO-UR_n64_s202701_m700_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,UR (Async),offered_mflit_s_per_port,58.398116,delivered_throughput,58.392276,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,FM64,TOPO-UR_n64_s202701_m80_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,Hotspot10,offered_mflit_s_per_port,59.701207,delivered_throughput,59.695237,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,FM64,HOTSPOT10_n64_s202701_m80_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,Hotspot10,offered_mflit_s_per_port,6.568548,delivered_throughput,6.567891,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,FM64,HOTSPOT10_n64_s202701_m10_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,BC,offered_mflit_s_per_port,6.754712,delivered_throughput,6.754037,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,FM64,TOPO-BC_n64_s202701_m10_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,UR (Async),offered_mflit_s_per_port,6.823978,delivered_throughput,6.823296,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,FM64,TOPO-UR_n64_s202701_m10_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,Hotspot10,offered_mflit_s_per_port,603.281853,delivered_throughput,206.611969,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,FM64,HOTSPOT10_n64_s202701_m800_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,UR (Async),offered_mflit_s_per_port,604.215004,delivered_throughput,204.538863,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,FM64,TOPO-UR_n64_s202701_m800_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,BC,offered_mflit_s_per_port,61.535129,delivered_throughput,61.528976,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,FM64,TOPO-BC_n64_s202701_m80_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,BC,offered_mflit_s_per_port,618.077532,delivered_throughput,61.004252,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,FM64,TOPO-BC_n64_s202701_m800_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,UR (Async),offered_mflit_s_per_port,75.731873,delivered_throughput,75.7243,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,FM64,TOPO-UR_n64_s202701_m100_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,Hotspot10,offered_mflit_s_per_port,75.768597,delivered_throughput,75.76102,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,FM64,HOTSPOT10_n64_s202701_m100_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,BC,offered_mflit_s_per_port,77.961281,delivered_throughput,77.953485,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,FM64,TOPO-BC_n64_s202701_m100_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,Hotspot10,offered_mflit_s_per_port,84.11391,delivered_throughput,84.105499,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,FM64,HOTSPOT10_n64_s202701_m120_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,BC,offered_mflit_s_per_port,85.47593,delivered_throughput,85.467382,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,FM64,TOPO-BC_n64_s202701_m120_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,UR (Async),offered_mflit_s_per_port,86.892448,delivered_throughput,86.883759,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,FM64,TOPO-UR_n64_s202701_m120_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,102.660972,delivered_throughput,102.650706,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m140_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,102.67446444999342,delivered_throughput,102.66419700354842,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m140_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,104.417268,delivered_throughput,104.396385,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m140_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,104.865772,delivered_throughput,104.855285,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m140_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,121.557492,delivered_throughput,121.545336,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m160_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,124.74054,delivered_throughput,124.728066,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m160_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,127.03252,delivered_throughput,127.019817,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m160_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,127.05317937876077,delivered_throughput,127.0404740608229,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m160_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,14.245988,delivered_throughput,14.244564,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m20_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,14.536506,delivered_throughput,14.535053,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m20_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,14.846452,delivered_throughput,14.844967,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m20_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,14.846734193572908,delivered_throughput,14.845249520153551,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m20_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,141.91644,delivered_throughput,141.893733,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m180_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,144.568838,delivered_throughput,144.554381,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m180_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,144.5955950397927,delivered_throughput,144.58113548028874,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m180_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,146.274106,delivered_throughput,146.259479,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m180_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,151.493116,delivered_throughput,151.477967,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m200_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,153.607943,delivered_throughput,153.558789,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m200_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,153.63815142576203,delivered_throughput,153.57976892822026,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m200_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,156.688728,delivered_throughput,156.663658,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m200_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,165.169133,delivered_throughput,165.152616,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m220_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,165.484008,delivered_throughput,165.467459,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m220_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,168.518119,delivered_throughput,168.484415,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m220_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,168.55447680690398,delivered_throughput,168.5207659115426,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m220_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,172.651934,delivered_throughput,172.634669,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m240_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,176.513782,delivered_throughput,176.496131,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m240_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,177.315025,delivered_throughput,177.297293,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m240_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,177.35527809307604,delivered_throughput,177.33754256526674,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m240_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,195.01997,delivered_throughput,195.000468,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m260_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,196.639819,delivered_throughput,196.620155,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m280_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,197.335186,delivered_throughput,197.295719,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m280_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,198.538755,delivered_throughput,198.518901,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m260_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,199.247641,delivered_throughput,199.227716,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m280_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,199.2984693877551,delivered_throughput,199.27853954081633,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m280_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,204.141625,delivered_throughput,204.121211,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m260_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,204.19498170412965,delivered_throughput,204.17456220595923,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m260_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,224.303761,delivered_throughput,224.281331,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m320_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,226.383657,delivered_throughput,226.361019,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m300_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,226.44927536231884,delivered_throughput,226.4266304347826,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m300_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,230.321344,delivered_throughput,230.298312,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m320_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,230.729474,delivered_throughput,230.706401,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m340_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,230.7976366322009,delivered_throughput,230.77455686853767,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m340_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,231.618737,delivered_throughput,231.595575,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m300_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,231.756155,delivered_throughput,231.73298,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m340_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,236.384266,delivered_throughput,236.360628,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m320_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,236.45581113801452,delivered_throughput,236.4321655569007,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m320_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,237.606448,delivered_throughput,237.549422,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m300_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,242.473619,delivered_throughput,242.449372,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m340_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,264.830508,delivered_throughput,264.804025,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m360_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,266.729259,delivered_throughput,266.702586,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m360_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,266.82035519125685,delivered_throughput,266.78300034153006,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m360_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,272.212544,delivered_throughput,272.185322,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m360_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,276.646601,delivered_throughput,276.591271,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m380_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,276.7445979454481,delivered_throughput,276.689249025859,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m380_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,283.16419,delivered_throughput,283.107557,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m380_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,286.172161,delivered_throughput,286.092033,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m400_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,286.802496,delivered_throughput,286.745136,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m400_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,288.817006,delivered_throughput,288.788124,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m380_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,289.030707,delivered_throughput,288.926656,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m400_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,289.1376757957069,delivered_throughput,289.04515173945225,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m400_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,29.766441,delivered_throughput,29.763464,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m40_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,3.636004,delivered_throughput,3.63564,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m5_PROP_temp64_top16_retry_csv_gate,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,3.670098,delivered_throughput,3.669731,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m5_PROP_temp64_top16_retry_csv_gate,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,3.672047,delivered_throughput,3.67168,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m5_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,3.672064111301732,delivered_throughput,3.671696904890602,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m5_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,302.224371,delivered_throughput,302.194149,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m420_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,302.34133126934984,delivered_throughput,302.3110971362229,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m420_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,305.892717,delivered_throughput,305.831539,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m420_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,31.702715,delivered_throughput,31.699544,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m40_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,31.804674,delivered_throughput,31.801493,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m40_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,31.8059683263445,delivered_throughput,31.802787729511866,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m40_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,311.627443,delivered_throughput,311.558885,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m420_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
